,STATE,TIME,TSO4,TNO3,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,TOTAL_SO2,TOTAL_NO3,YEAR,MONTH
574,FL,12-Jan,1.193952632,0.849526316,0.291168421,0.20842631600000003,0.132557895,0.993515789,0.080826316,1.398642105,0.268663158,0.539731579,0.35052105299999997,,0.529705263,1.380684211,12,Jan
575,FL,13-Jan,1.320845,0.78474,0.32911999999999997,0.17479,0.14677,1.114055,0.08402000000000001,1.594225,0.290815,0.39825,0.432645,,0.62665,1.17665,13,Jan
576,FL,14-Jan,0.976082353,0.6302647060000001,0.256129412,0.189464706,0.12139411800000001,0.8965,0.071664706,1.3722941180000001,0.31145294100000004,0.6136352939999999,0.49752352899999996,,0.7052588240000001,1.234158824,14,Jan
577,FL,15-Jan,1.10104375,0.70951875,0.30088125,0.17140625,0.1293625,0.96955625,0.06839375,1.499875,0.2714125,0.49015625,0.57553125,,0.756575,1.19185625,15,Jan
578,FL,16-Jan,0.983373333,0.89974,0.328833333,0.109153333,0.11727333300000001,0.917566667,0.065093333,1.418673333,0.27286,0.49856000000000006,0.46261333299999996,,0.644606667,1.390366667,16,Jan
579,FL,17-Jan,1.0024549999999999,0.756375,0.262545,0.160485,0.105805,0.81162,0.08544500000000001,1.1530850000000001,0.30850500000000003,0.46241000000000004,0.59196,,0.797725,1.2114200000000002,17,Jan
580,FL,18-Jan,0.9578263159999999,0.795157895,0.246368421,0.19521578899999997,0.184721053,1.4155894740000001,0.094863158,2.367884211,0.182142105,0.528163158,0.388005263,,0.509489474,1.314921053,18,Jan
581,FL,8-Oct,1.629641176,0.646011765,0.358211765,0.275817647,0.190229412,1.3483294119999998,0.097064706,2.045705882,0.281847059,0.675817647,0.576958824,,0.764958824,1.311088235,8,Oct
582,FL,9-Oct,1.6163625,0.6829125,0.3920625,0.1711,0.12068125,0.839875,0.09781875,1.15303125,0.2774875,0.5324625,0.4310875,,0.6161875,1.2069,9,Oct
583,FL,10-Oct,1.85714375,0.94174375,0.46729375,0.42530625,0.14210625,0.77030625,0.08895625,0.9896375,0.26373125,0.6510875,0.639175,,0.8150875,1.58246875,10,Oct
584,FL,11-Oct,1.3906,0.60830625,0.34244375,0.264175,0.1625375,1.09991875,0.08383125,1.72005625,0.19735625,0.6241375,0.49014375,,0.6217875,1.22255,11,Oct
585,FL,12-Oct,1.503265,0.64933,0.39578,0.25024,0.140565,0.9689549999999999,0.086735,1.473925,0.27353,0.717345,0.41711499999999996,,0.59956,1.355275,12,Oct
586,FL,13-Oct,1.50166,0.641893333,0.38544,0.188926667,0.119286667,0.8851600000000001,0.077593333,1.230433333,0.268306667,0.505686667,0.8112199999999999,,0.9902,1.13954,13,Oct
587,FL,14-Oct,1.28950625,0.72029375,0.36178125,0.349225,0.0966125,0.5825375,0.0651375,0.66501875,0.1829375,0.65985,0.58570625,,0.7077375,1.3696625,14,Oct
588,FL,15-Oct,1.10833125,0.58558125,0.24806875,0.2486875,0.14435625,0.97700625,0.0772,1.59991875,0.19321875,0.49889375,0.70808125,,0.8369375,1.0765375,15,Oct
589,FL,16-Oct,0.9635461540000001,0.5140923079999999,0.198669231,0.269684615,0.138476923,0.9234076920000001,0.064392308,1.436184615,0.131761538,0.452253846,0.562853846,,0.6507307689999999,0.959130769,16,Oct
590,FL,17-Oct,1.0627842109999999,0.6254,0.221063158,0.2777,0.18911578899999998,1.388084211,0.09856315800000001,2.265736842,0.141352632,0.505447368,0.467384211,,0.561673684,1.122821053,17,Oct
591,FL,8-Nov,1.39491875,0.8390875,0.38125625,0.25103125,0.1292625,0.94311875,0.08718125,1.2985125,0.38495,0.6918875,0.5945,,0.85125625,1.51998125,8,Nov
592,FL,9-Nov,1.38006875,0.67250625,0.34759375,0.2273125,0.12959375,0.87915,0.07713125,1.3127,0.23881875,0.6142125,0.57065,,0.72995,1.27694375,9,Nov
593,FL,10-Nov,1.3661,0.88116,0.39699,0.20955,0.13329000000000002,0.95201,0.078515,1.370275,0.24111,0.517235,0.617175,,0.778,1.3901649999999999,10,Nov
594,FL,11-Nov,1.32934,0.73092,0.258185,0.289405,0.243495,1.7637049999999999,0.12326,2.983365,0.229185,0.39896,0.334445,,0.48730500000000004,1.123545,11,Nov
595,FL,12-Nov,1.36919375,0.7353875,0.3083625,0.2160875,0.1808625,1.32395625,0.092875,2.1222375,0.2304125,0.56751875,0.36789375,,0.52158125,1.29389375,12,Nov
596,FL,13-Nov,1.18018125,0.72226875,0.26451875,0.206925,0.21241875,1.59606875,0.0951625,2.65811875,0.2334125,0.46203125,0.38944375,,0.54513125,1.17693125,13,Nov
597,FL,14-Nov,1.323675,0.706525,0.30988125,0.1996625,0.14565625,1.0755625,0.07964375,1.61445,0.25116875,0.5710375,0.46130625,,0.628825,1.2684875,14,Nov
598,FL,15-Nov,0.93834375,0.52845625,0.18769375,0.15896875,0.173525,1.2727,0.606725,2.2930125,0.1653,0.30513125,0.43755625,,0.5478,0.8287625,15,Nov
599,FL,16-Nov,1.116511111,0.7493333329999999,0.24286111100000002,0.338905556,0.177438889,1.269316667,0.098138889,2.000488889,0.159405556,0.429344444,0.6427666670000001,,0.749088889,1.171838889,16,Nov
600,FL,17-Nov,1.07878125,0.60243125,0.27430625,0.2020125,0.1507,1.10049375,0.082775,1.77534375,0.13931875,0.5441875,0.3840375,,0.4769625,1.13798125,17,Nov
601,FL,8-Dec,1.451683333,1.142566667,0.335355556,0.194955556,0.20883888899999997,1.570783333,0.106427778,2.339638889,0.380911111,0.448994444,0.8537388890000001,,1.107816667,1.584427778,8,Dec
602,FL,9-Dec,1.52639,1.01072,0.5034,0.135115,0.13108499999999998,0.956175,0.090395,1.40836,0.33503499999999997,0.51803,1.0596450000000002,,1.283115,1.520515,9,Dec
603,FL,10-Dec,1.5534866669999998,1.080306667,0.554133333,0.162566667,0.09696666699999999,0.71214,0.072733333,0.9385933329999999,0.333546667,0.6028600000000001,0.939906667,,1.16238,1.6735799999999998,10,Dec
604,FL,11-Dec,1.17181875,0.7302625,0.29324375,0.159725,0.16283125,1.2353625,0.0804,2.0302125,0.25385625,0.368925,0.3337125,,0.50304375,1.09331875,11,Dec
605,FL,12-Dec,1.20544375,0.92174375,0.397425,0.14913125,0.113525,0.86161875,0.06891875,1.22569375,0.262875,0.383675,0.52095625,,0.69628125,1.2992875,12,Dec
606,FL,13-Dec,1.173905263,0.645568421,0.304194737,0.126152632,0.14107894699999998,1.093021053,0.077294737,1.6068631580000001,0.310178947,0.465394737,0.602057895,,0.808931579,1.103563158,13,Dec
607,FL,14-Dec,1.122321053,0.710884211,0.322478947,0.157610526,0.107831579,0.815936842,0.068768421,1.2075,0.243394737,0.531378947,0.536184211,,0.698542105,1.233831579,14,Dec
608,FL,15-Dec,1.0069549999999998,0.778935,0.26013000000000003,0.13971,0.174745,1.33677,0.083845,2.2687049999999997,0.192175,0.322275,0.3249,,0.45308000000000004,1.096065,15,Dec
609,FL,16-Dec,1.03376875,0.7326125,0.2244375,0.13870625,0.1531625,1.17125,0.08965,1.83285,0.2001875,0.4580625,0.5266125,,0.66015,1.183375,16,Dec
610,FL,17-Dec,0.89939375,0.71005,0.259425,0.20199375,0.081725,0.57366875,0.07274375,0.68686875,0.20989375,0.49106875,0.41396875,,0.553975,1.1933125,17,Dec
611,FL,8-Feb,1.6816625,1.03584375,0.4621875,0.18099375,0.10998125,0.78735,0.0716625,0.910375,0.3683,0.64275625,0.79634375,,1.04199375,1.66835625,8,Feb
612,FL,9-Feb,1.83752,1.3682933330000002,0.6032,0.252666667,0.140246667,1.021586667,0.09475333300000001,1.312586667,0.45156,0.63944,1.01616,,1.317353333,1.9975533330000002,9,Feb
613,FL,10-Feb,1.82742,1.141413333,0.763613333,0.13349333300000002,0.048266667,0.321406667,0.06917999999999999,0.284126667,0.381886667,0.9090600000000001,0.98364,,1.238373333,2.0360333330000002,10,Feb
614,FL,11-Feb,1.85906875,0.94804375,0.414275,0.21021875,0.132025,0.9745,0.09032000000000001,1.0474625,0.36826875,0.61040625,0.6947,,0.940325,1.54874375,11,Feb
615,FL,12-Feb,1.56973125,1.07441875,0.4496875,0.21284375,0.138125,1.00285625,0.0826625,1.297325,0.24943125,0.4908,0.35855,,0.524925,1.5574,12,Feb
616,FL,13-Feb,1.350275,0.9157375,0.4248875,0.20315625,0.10390625,0.73400625,0.06521875,0.92793125,0.2841375,0.4680625,0.3760875,,0.5656,1.37636875,13,Feb
617,FL,14-Feb,1.35263125,0.86618125,0.40639375,0.17821875,0.11008125,0.79135625,0.06655,1.0356,0.30491875,0.80679375,0.541675,,0.74505625,1.660125,14,Feb
